22199802,15192,948916,37,0,2121,683,527.5,636.0991918,0,1873,496.5,214,569.3761937,0,1265,154.5454545,0,331.0379994,0,1937,670.7727273,522.5,617.6686322,-1112,1873,341.9545455,175,730.3334529,73,73,0,73,73,7,130,44,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,0,0,0,0,0,0,97,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9
1957593,0,105153,26,0,332,16.11267606,4,46.68942918,0,332,10.43661972,2,39.3391653,0,45,2.985915493,0,6.533754087,0,332,15.29577465,4,44.01260843,-29,332,7.450704225,0,40.25719732,14,2,12,12,-10,44,9,111,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13438255,59780,410493,9,0,362,51.95454545,36,75.1849098,0,362,35.27272727,13.5,74.04555221,0,129,12.90909091,0,28.60532228,0,362,50.59090909,34,74.57007631,-108,362,22.36363636,5,82.7397593,37,3,15,34,-12,51,267,76,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3446583,0,92639,26,0,547,95.73214286,60,104.4539357,0,547,61.05357143,29.5,96.19946162,0,397,30,0,63.40487814,0,547,93.78571429,59.5,103.6087617,-354,547,31.05357143,14.5,124.2995259,64,64,0,64,64,3,123,166,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34
469336,27,46767,36,0,169,60.09090909,47,50.23301078,0,169,53.54545455,37,49.5532104,0,72,6.545454545,0,20.69854468,0,169,59.54545455,47,49.84952564,-46,169,47,37,56.96091164,25,25,0,25,25,3,155,431,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33
366982,0,9216,73,0,285,41.38461538,3,88.35378052,0,285,30.53846154,2,77.73190156,0,108,10.07692308,0,28.51035315,0,285,40.30769231,2,86.74044804,-11,285,20.46153846,0,76.46881253,285,285,0,285,285,22,93,140,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55
6142736,0,806252,20,0,2145,276.9611111,190,286.6058339,0,1931,170.6611111,109.5,227.4279657,0,805,66.17777778,0,127.0714653,0,1931,267.6388889,186.5,267.7545054,-558,1931,104.4833333,71.5,272.664374,247,247,0,247,247,14,105,131,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,48
1345566,492,6535,14,84,84,84,84,0,24,24,24,24,0,60,60,60,60,0,82,82,82,82,0,-36,-36,-36,-36,0,84,24,60,82,-36,30,255,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10
321135,148,1651,16,1,11,4.714285714,6,3.574284572,0,11,4.571428571,6,3.736199094,0,1,0.142857143,0,0.349927106,1,11,4.714285714,6,3.574284572,-1,11,4.428571429,6,3.922722919,1,0,1,1,-1,31,22,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3446583,0,92639,26,0,547,95.73214286,60,104.4539357,0,547,61.05357143,29.5,96.19946162,0,397,30,0,63.40487814,0,547,93.78571429,59.5,103.6087617,-354,547,31.05357143,14.5,124.2995259,440,43,397,434,-354,36,170,66,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5
3995273,0,297147,4,0,719,362.7777778,303,258.0855921,0,719,362.7777778,303,258.0855921,0,0,0,0,0,0,719,362.7777778,303,258.0855921,0,719,362.7777778,303,258.0855921,626,626,0,626,626,22,14,525,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,95,95,0,95,95,6,56,110,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33
25120426,0,1212064,4,0,319,159.5,159.5,159.5,0,319,159.5,159.5,159.5,0,0,0,0,0,0,319,159.5,159.5,159.5,0,319,159.5,159.5,159.5,0,0,0,0,0,0,657,1078,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2412
1943823,0,83157,9,0,532,253,227,217.964829,0,532,253,227,217.964829,0,0,0,0,0,0,532,253,227,217.964829,0,532,253,227,217.964829,0,0,0,0,0,0,178,748,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,259
29421,34,1249,23,3,18,9,6,6.480740698,3,4,3.333333333,3,0.471404521,0,14,5.666666667,3,6.018490028,3,15,8,6,5.099019514,-10,3,-2.333333333,0,5.557777334,6,3,3,6,0,30,23,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
956773,0,23435,34,1,18,5,2,5.588449627,0,14,3.076923077,2,3.771584822,0,6,0.923076923,0,1.730341828,1,17,4.692307692,2,4.936280371,-2,11,2.153846154,1,3.570092734,1,0,1,1,-1,37,103,7,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4541886,83,65283,9,0,163,53.33333333,39,49.38342052,0,163,53.33333333,39,49.38342052,0,0,0,0,0,0,163,53.33333333,39,49.38342052,0,163,53.33333333,39,49.38342052,31,31,0,31,31,6,473,16,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19
683956,2,30334,51,0,7,1.454545455,0,2.189380833,0,4,0.727272727,0,1.354514948,0,3,0.272727273,0,0.862439362,0,4,1.181818182,0,1.585054161,-2,4,0.454545455,0,1.5587662,4,4,0,4,4,18,217,14,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
593886,247,2800,20,0,3,0.8,0,1.077032961,0,3,0.3,0,0.9,0,2,0.4,0,0.8,0,3,0.8,0,1.077032961,-2,3,-0.1,0,1.3,0,0,0,0,0,1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
902292,0,11789,2,8,20,14.66666667,16,4.988876516,0,20,12,16,8.640987598,0,4,1.333333333,0,1.885618083,8,20,14.66666667,16,4.988876516,-4,20,10.66666667,16,10.49867717,8,0,4,8,-4,52,25,1,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4377561,27,1508006,20,0,2077,145.0205761,65,258.2420699,0,1390,81.88065844,30,161.9177704,0,1877,55.23868313,0,177.0838558,0,1877,139.7407407,64,244.47598,-1677,1390,26.64197531,14,225.3960378,290,81,209,277,-128,32,73,28,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
362777,19,28797,20,0,61,11.76470588,5.5,16.51035116,0,18,5.029411765,3,5.612409015,0,45,5.764705882,0,11.634277,0,56,11.14705882,4.5,15.56227027,-30,18,-0.735294118,0,10.94453617,1,1,0,0,1,39,211,17,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
891159,0,106158,9,0,135,23.98,11,28.59614659,0,98,15.02,8,22.08029891,0,79,8.74,0,17.15203778,0,135,23.68,11,28.2958937,-70,98,6.28,5.5,27.29398469,10,10,0,10,10,1,165,2,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1103265,3726,10130,35,0,96,11.68,5,20.69535214,0,96,10.48,4,21.06773837,0,12,0.88,0,2.519047439,0,96,11.68,5,20.69535214,-12,96,9.6,4,21.64624679,0,0,0,0,0,3,28,2,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
133480,0,8301,26,1,12,5.666666667,4,4.642796092,0,12,4.333333333,1,5.436502143,0,4,1.333333333,0,1.885618083,1,12,5.666666667,4,4.642796092,-4,12,3,1,6.683312552,12,12,0,12,12,13,6,15,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,3,3,0,3,3,6,80,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1947049,2697,42688,9,0,95,25.88235294,26,21.28485336,0,54,15.47058824,13,14.45324164,0,82,9.058823529,0,18.99990894,0,92,25.35294118,23.5,20.80000333,-69,54,6.411764706,5.5,26.60508316,11,1,10,11,-9,31,229,40,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6142736,0,806252,20,0,2145,276.9611111,190,286.6058339,0,1931,170.6611111,109.5,227.4279657,0,805,66.17777778,0,127.0714653,0,1931,267.6388889,186.5,267.7545054,-558,1931,104.4833333,71.5,272.664374,368,78,290,368,-212,28,143,481,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,7,4,3,7,1,28,34,143,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
512717,0,184784,34,0,136,21.96153846,10,29.75086394,0,89,16.23076923,6,22.39386539,0,47,5.423076923,0,12.14392243,0,132,21.73076923,10,29.10796572,-21,56,10.80769231,4.5,20.33568147,14,6,8,14,-2,27,388,4,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1987780,1349,39333,6,0,51,11.52777778,8.5,10.68094386,0,24,5.527777778,4,5.19340453,0,41,4.583333333,0,8.321241227,0,43,10.61111111,8.5,9.175080314,-31,24,0.944444444,1,9.085838934,13,7,6,13,1,29,38,106,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
4377561,27,1508006,20,0,2077,145.0205761,65,258.2420699,0,1390,81.88065844,30,161.9177704,0,1877,55.23868313,0,177.0838558,0,1877,139.7407407,64,244.47598,-1677,1390,26.64197531,14,225.3960378,23,23,0,23,23,4,288,38,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16
952756,8,443107,9,0,2369,83.03738318,18,238.5456686,0,2369,81.04672897,17.5,237.0719609,0,218,1.990654206,0,17.32846253,0,2369,82.99065421,18,238.4729063,-163,2369,79.05607477,17,236.8601793,7,7,0,7,7,3,183,2,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
